PCA1,PCA2,Cluster
4.7287814280287135,2.263971274284601,1
4.7287814280287135,2.263971274284601,1
0.056557822111305944,-0.828190546769435,2
-0.10674561426291171,-0.9046943878373008,2
-0.01949143817064211,-0.9354627011791637,2
0.6064880862745102,-0.40608590117202154,4
4.7287814280287135,2.263971274284601,1
4.7287814280287135,2.263971274284601,1
1.494899560335312,0.11850052506899444,4
0.5545148595191636,-0.5523540019053008,4
0.3211606856247057,-0.5724851112553347,2
-0.2869662921135808,-0.8859348598344862,2
-0.21944519657100267,-0.877189905220286,2
4.7287814280287135,2.263971274284601,1
0.9949755819378445,-0.3169810849931225,4
-0.19728162200595087,-0.8213393918989034,2
-0.07216364993045868,-0.6383465081737978,2
0.9986808720402256,-0.32163675048644413,4
0.8890064412297917,0.25384818803151965,4
0.03134642319749978,-0.8810056308614936,2
1.2197260411396222,-0.11551866525716581,4
0.061647000548481504,-0.6591943430813066,2
-0.7056570486521732,-0.33538210550848335,2
-0.32635820601080495,-0.6916978063487474,2
0.07674356007255663,-0.7408607893748312,2
-0.5916623525579628,-0.34492812001204914,2
-0.12342092940805431,-0.6841025465056776,2
3.474832692576142,1.4298292260462526,1
1.1779265624956026,-0.07003347692073136,4
1.1627174418257018,-0.0901101644019118,4
1.172391414845055,-0.1021940815372532,4
-1.806094697379864,1.4461339218773752,3
-0.10343035469762327,-0.9088599832786939,2
4.728687455989976,2.2640679450513175,1
4.7287814280287135,2.263971274284601,1
0.007635210562188828,-0.6780908129874457,2
-0.0309585813503349,-0.1002667901011492,2
-0.2575437984754412,-0.9782084746369369,2
-0.3252496275802321,-0.7179118009116511,2
0.19093476326014439,-0.5817916686232285,2
0.6686584141523535,-0.4986098538173212,4
1.0874133381541322,-0.17022323408140225,4
0.11028618626253346,-0.7830068138406913,2
0.34314202466735566,-0.6811734460954856,2
-0.052964713567794516,-0.4417912211876643,2
0.5734313405681621,-0.5761223994238385,4
1.539229413313382,0.1479616596228068,4
4.7287814280287135,2.263971274284601,1
0.010233266648974866,-0.4820234637976168,2
0.32540920692315645,-0.6589351200512964,2
-1.3999625947018164,0.5437718900273184,2
3.4849723389560854,1.4026457082519852,1
0.9618229862849604,-0.27532513057919084,4
-0.0658450513647664,-0.8241934308214812,2
4.7287814280287135,2.263971274284601,1
-0.5181421262890219,-0.5192592736833538,2
-0.33464213361993334,-0.5684272080853928,2
0.12682998153771727,-0.8037939518684952,2
0.33124664698919215,-0.6176283995821392,2
0.5765515848649042,-0.5800429598392673,4
2.245577733812215,0.5213587822755241,4
-0.4308782282776705,-0.4581639642955789,2
4.7287814280287135,2.263971274284601,1
-0.1685848322315606,-0.9409675284070117,2
-0.2787121589089343,-0.9080012788801017,2
4.7287814280287135,2.263971274284601,1
-0.3517970638210036,-0.7477820588101872,2
1.2468682143573095,0.21305580057773046,4
-0.044656980193098064,-0.5883006389657864,2
0.25782284467831573,-0.5739706222361028,2
-0.03335516098541158,-0.4978926638965105,2
0.018734698624774837,-0.8114271737148101,2
0.013152134935133676,-0.5993463082608397,2
4.7287814280287135,2.263971274284601,1
2.863750347636461,0.9711253033583597,4
-0.05185788433522043,-0.7454302797216431,2
0.021804068502240453,-0.8296113622673401,2
0.6568246592947782,-0.2593986739223971,4
4.7287814280287135,2.263971274284601,1
0.13476060246510377,-0.8137587095992115,2
-0.018252067204973105,-0.7512718168673987,2
0.3075482953011409,-0.07868363601498454,2
-0.17911075005232432,-0.5398661509298458,2
-0.1452262701923734,-0.8563580405445221,2
-0.15627775002644292,-0.7493221904195938,2
0.13232998279934413,-0.810747465267189,2
0.23015188075984713,-0.7758497084786309,2
2.8907807818185893,1.004485965477348,4
0.6321755938550785,-0.27569688637977685,4
-0.21190770014164004,-0.8239453468390784,2
-0.11922284182203188,-0.8305960758159946,2
0.20833501496817533,-0.6337251690310794,2
1.8119123693642123,0.2918835594876244,4
4.7287814280287135,2.263971274284601,1
-0.32846006257164706,-0.8166134410239455,2
-0.2989748560774511,-0.6875519740466732,2
-0.21432693262447686,-0.8258837197875141,2
0.38208203451855693,-0.5382655771564201,2
0.5346152264199184,-0.49849970381510017,2
-0.17223445697643305,-0.9385011095003374,2
4.7287814280287135,2.263971274284601,1
4.7287814280287135,2.263971274284601,1
0.103187900578039,-0.7668841464252084,2
-2.3270662036866687,3.6675583368744564,3
-0.040172707911116406,-0.6068940518503387,2
-0.3696536421796647,-0.819551474966565,2
-1.5523792363044173,1.1319070353693415,3
-0.6936347516455622,-0.02576528452990437,2
-1.1781325953806716,-0.12660048736692134,0
4.728750104015801,2.264003497873506,1
-1.520089400859393,3.7517012555410076,3
-0.175049610550664,-0.7372442807053267,2
0.5732363252996158,-0.5758773643978741,4
0.508773215301134,-0.4850925605191692,4
-0.8078714467393259,-0.1274840109956193,2
-1.2456647158809635,0.14425947041673026,2
-0.12733308002940277,0.5087611951033705,2
-1.438800550640506,-1.5156460868766124,0
-1.9449478332424475,-0.45796333664656325,0
-2.2838431829330843,-1.178999847553175,0
0.23405218613077464,-0.7807504089979169,2
-0.6806729555884672,-0.46275297577976643,2
0.837831151768142,-0.3824712243661308,4
-0.4405969046185748,-0.6722273301927525,2
-0.8137486220642319,-0.26252428447823556,2
-0.7208384718071945,-0.8281743444880578,2
-0.08893311463672249,-0.6430245936155133,2
-0.28553886140664164,-0.6722202777144028,2
0.14744924440620713,-0.5832158478966452,2
0.25765171988250435,0.13972031108280625,2
0.714286038912253,-0.23605032823565594,4
0.35987847815389634,-0.7021883879932446,2
0.012418944354626331,-0.493930349420347,2
-0.2586927990626522,0.2922199677059832,2
-0.8952984380406366,0.6292999064268624,2
0.35127851547382594,-0.2875057545217283,4
-0.06621358398011223,-0.5339565805970117,2
0.85283483781748,-0.32121802055352405,4
0.5785017375503679,-0.5824933100989103,4
-0.6266663342182709,-0.9484518146632586,2
2.2357956902039526,0.5596132385280608,4
2.8641403781735537,0.970635233306431,4
-0.15452500016104134,-0.7615070033748782,2
-2.274405292520631,1.7675815394021466,3
1.0014110857998748,-0.3250672408499444,4
-0.794121726374063,-0.1516223048758308,2
-0.003627502315698609,-0.9028302817999642,2
-0.7201293803191966,-0.5268921182569957,2
-0.2370407811206051,-0.3790845261430978,2
-0.32825657920066453,-0.5586140283876271,2
-1.6528728110900839,1.0476814340505631,3
0.26809776652938033,-0.7087594798405976,2
-1.992157811324157,2.2384915767486993,3
-0.0002533405944636618,-0.2449066966884594,2
-0.7656822064315048,0.31494784339956566,2
-0.5608018084303547,-0.29986138336138907,2
-0.21351604344882144,-0.1084292427066319,2
-0.21807509742512296,-0.8963123471283728,2
0.050929561543642844,-0.5507368714349131,2
0.07190004352975088,-0.06615111914065391,2
0.24357155171174724,-0.53952074746467,2
0.3209331283110281,-0.1603680452019934,2
-2.353010252740949,4.470452310863984,3
-0.29181583552544976,-0.8412054031375185,2
-0.15497427299835784,-0.7806751490340358,2
0.2857002845199687,-0.44405171581350356,2
0.6313586099952585,-0.268145108059277,4
-0.5069441031530103,-0.3201198405215018,2
-0.9248259322730373,0.7488470374943127,2
-0.9134085380082865,0.5831292988395439,2
-0.6427086634782654,0.557439670346817,2
4.728750104015801,2.264003497873506,1
2.229165171073376,0.5679444294108471,4
1.0035562537538851,-0.32776262613555196,4
-0.28155759098774846,-0.22067450742418507,2
0.340116778208571,-0.6768276055974741,2
-2.8638517161815247,2.762412221210672,3
-0.30004173150237357,-0.811107736225375,2
0.12041485782031698,-0.7955853771768181,2
0.1529632981700966,-0.43989526413873803,2
4.7287814280287135,2.263971274284601,1
-0.817807424317778,0.1489807933770011,2
0.5585522462666926,-0.5574697526092625,4
-0.08996117298587716,-0.8470893132631937,2
-1.7288680974443635,-0.09211498598275383,0
-0.16091473828876915,-0.9550656416999918,2
0.22800671280583693,-0.7731543231930236,2
-0.14023500946764786,-0.4561578648335854,2
-0.10027525079243352,-0.9128386140292939,2
0.7645790974810244,-0.24992884237534932,4
4.7287814280287135,2.263971274284601,1
-0.2677993810983007,-0.6870004714511543,2
-0.3827551507419059,-0.845167811679691,2
0.13405365997569427,-0.7955401036258565,2
0.3397919054936195,-0.6769497803189214,2
-0.49430442187048224,-1.1081643241639891,0
-0.13994701022525427,0.3345604118552847,2
-0.17491354730320666,-0.621848867315337,2
0.3065906136661507,-0.5242150781395107,2
0.14977324254763982,-0.8326005598521972,2
-0.5797140017568877,-1.185807202029112,0
-2.898292970793885,3.378582390794572,3
0.2853894509427264,-0.7400889320239844,2
-0.33995891680374224,0.7021118503840698,2
0.13973869778501483,-0.7073420592313128,2
4.7287814280287135,2.263971274284601,1
-0.4603179380060597,0.011255991951514006,2
-1.2803741499486465,0.5268739933692784,2
0.35806069271115354,-0.6999186255817548,2
-0.07823073795216456,-0.5393548701559092,2
-0.3052977101859904,-0.7861926334085001,2
0.1982355214127612,-0.464562758658787,2
4.7287814280287135,2.263971274284601,1
-0.6909490063293838,-1.0381796933485954,0
-0.7127461312949677,-1.2564186193807148,0
-0.13370373278698414,-0.734781232173303,2
-0.294987584032547,-0.1830942612994094,2
4.7287814280287135,2.263971274284601,1
-0.027816466806519363,-0.8723942450878591,2
-0.7698490847044673,-0.39469551002806974,2
-0.09755445592295056,-0.6796812002923885,2
4.728750104015801,2.264003497873506,1
0.29333713055705884,-0.43439010389787963,2
0.3534778339003137,-0.6941603024715938,2
1.0020466572247113,-0.3257035350916313,4
1.0033612384853388,-0.32751759110958756,4
1.0037512690224315,-0.32800766116151614,4
0.4489810377126434,-0.5749974172352751,2
-0.2823128110366626,-0.6954311979426924,2
-0.3753985275571241,0.062075092227241176,2
0.5668008214375854,-0.5677912085410521,4
1.7145313233690016,0.2413156646733585,4
-0.3788760219958207,-0.4801630428343388,2
-0.8365739308622767,-0.1047294951673502,2
-1.1660432386137882,0.473611586835784,2
0.9863949101218039,-0.30619954385069303,4
-0.9122403953920836,0.33755806037828734,2
0.1073560027635486,-0.617289957791832,2
-0.43205260461798123,-0.6446223280928759,2
0.07390719041714906,-0.1787289748910865,2
0.21201546078503405,-0.7530614510639506,2
-0.05886355701725135,-0.8860205078482258,2
-0.41812821131938127,-0.3864773329089439,2
-1.9085702548408285,1.0209911687455766,3
-0.1252365301828238,-0.5922184584409365,2
0.08706892871189027,-0.34725761537593175,2
0.20186556151215948,-0.7288307342734698,2
-0.3752760242495431,-0.8743350317042997,2
-0.2552466891353904,-0.8455994021374807,2
4.7287814280287135,2.263971274284601,1
-0.5369907947568372,-0.7038110039201894,2
-0.23670546238040194,-0.19906936149387092,2
-0.6427927442555984,-0.3245494400035111,2
-2.5044117663437584,3.564983271168493,3
-0.09303492565329366,-0.8655779557613098,2
-0.20538419897518653,-0.49677224929334557,2
-0.3859280415713098,-0.6669109617167855,2
0.04168223243045774,-0.8939924872376016,2
-0.3539621270673666,-0.8686205375897124,2
-0.09692774095955795,-0.9733948054180249,2
4.7287814280287135,2.263971274284601,1
2.4853292435406398,0.8549789568018012,4
-0.023741396084122623,-0.3238402370548517,2
4.7287814280287135,2.263971274284601,1
-0.7203886129826634,-0.315931485006862,2
0.07811573814345131,-0.7426277280491126,2
-0.6841430000068708,0.0757208701341712,2
-0.42651206614816917,-0.659853086466425,2
-0.15206380130796524,-0.8461338086757648,2
-0.418874583999999,-0.7545431144318312,2
0.4497142064628543,-0.5611598083007411,2
-0.584596517495607,-0.618542231383914,2
-0.9949091570222427,0.15193887077293675,2
-0.4136674967353067,-0.6449661449465844,2
-0.7169493631601441,-0.6032678223704236,2
4.728718780002889,2.264035721462412,1
0.029477808776519315,-0.8070912523532581,2
-0.8134008362861483,-0.27824703511432153,2
4.7287814280287135,2.263971274284601,1
-0.32325280160510983,-0.8378930313401015,2
0.959675018458425,-0.24795014031428617,4
0.32942298473066467,-0.6633135852954234,2
0.030300407001906726,0.33163194259393786,2
-0.18324702138768864,-0.9663740252240356,2
-1.7107730742483138,0.344357746798922,0
0.3740948544200422,-0.6291141294581143,2
-0.9696781511413423,-0.2017847262729848,2
0.05361799891226078,-0.7103603023802781,2
0.17702100280501346,-0.5724463497058094,2
-0.4714016743792735,0.17543573371809998,2
0.1958291934956847,-0.7327235439089135,2
-0.3135046562994208,-0.8886692254604552,2
-2.466752368908497,4.309565810842145,3
1.8139635652794845,0.28928484496873347,4
0.6582981753222544,-0.20730170091724662,4
-0.285065478036883,-0.821602368215373,2
-0.02439561895228616,-0.4727672498312954,2
0.16459692966268258,-0.5387828059742746,2
-0.7465122284989474,-0.35191034643785307,2
1.0027761926796994,-0.3267824860316946,4
2.2447361722966717,0.5368450660013161,4
0.34028181832713805,-0.4912840961161827,2
4.7287814280287135,2.263971274284601,1
-1.7206471311201008,2.2099006401567856,3
0.9555824976914763,-0.2674840097483331,4
0.08405497497634506,-0.8627404854304019,2
0.040707156087725876,-0.8927673121077803,2
0.47098651859116736,-0.5652734982258157,4
0.37789167412104757,-0.46657033686694327,2
-0.5915120757259802,-0.4576220652782962,2
1.4501435562039184,0.1747360635278021,4
0.3442592797357361,-0.45825092076922685,2
-0.3267494079633202,0.6064789282474679,2
-0.003537065872495441,-0.9029011058204149,2
-0.6993109412425978,-0.291642672400363,2
-0.6634094986752193,-0.5044793499601927,2
-0.3714750577804491,-0.32478811107181865,2
4.7287814280287135,2.263971274284601,1
-1.9900956076565017,2.176725207167567,3
-1.233167856880673,-0.8878083583405467,0
0.026794387654396984,-0.8358887905970155,2
-1.0611911524868307,0.4859065582140035,2
-0.35060222035970445,-0.39613078719195666,2
-0.808341151958888,-0.05417204323410963,2
-0.24818458000080043,-0.7370944018416016,2
-1.5445040339101366,0.7604592411877601,2
1.000436009457143,-0.3238420657201231,4
-1.3324590706116288,0.3794737625338591,2
-0.31779464395218265,-0.7340960275153511,2
-0.21705540120390385,-1.0126769980311467,2
-0.6371607353220506,-0.3675300715416922,2
-0.6670490491125726,-0.5137949326346837,2
-0.385867919323194,-0.3379476569326039,2
0.27510482224277083,-0.40054086698156527,2
-0.05419980657969209,-0.7337223213917855,2
-0.34029325488461487,-0.8638071105953639,2
0.5775266612076361,-0.5812681349690887,4
1.0008260399942357,-0.32433213577205167,4
-0.2219412861713179,-0.6516104044190697,2
4.7287814280287135,2.263971274284601,1
-0.22780382472745328,-0.5669354002307277,2
0.6064367099067381,-0.33300506718379924,4
-2.57396876669144,2.679575479104874,3
-0.1633419861739334,-0.9321887882451868,2
4.728750104015801,2.264003497873506,1
0.2049635871044517,-0.7442079665403303,2
-0.40393194176907066,-0.8348313765674739,2
4.7287814280287135,2.263971274284601,1
0.18739877814761693,-0.3791424152026256,2
-0.46275612390013454,-0.6548344483586265,2
-0.14028143037112276,-0.8239363122161135,2
-0.4386176895438208,-0.7297768801712322,2
1.889377965519684,0.3989312517598503,4
-0.22903376040408638,-0.8650503270312383,2
0.18397158961721302,-0.6056574620514797,2
-0.01825603287243896,-0.8187376449047156,2
-0.0013782123102500082,-0.793220238438047,2
-0.3492178951100019,-0.6763753065009649,2
-0.5729801474937443,-0.6447657580141556,2
-0.2814163817187688,0.20539209308754894,2
0.26868950105077893,-0.6787041932412498,2
-0.5412697833102783,-0.6935005392013339,2
0.5633915898335587,-0.5635289423329426,4
-0.15245459259665825,-0.034849817542107774,2
-0.9205026867846015,1.086484501118797,2
0.03917354510003669,-0.6843282545077557,2
-0.7227905660079307,-0.2736182270070482,2
-0.18832630752129784,-0.7654945511295647,2
0.8722055995302364,-0.28585683887110097,4
-0.29788231822285605,-0.8223428847019398,2
0.3413517710009581,-0.531080175175986,2
0.03178385935882955,-0.6212580899724905,2
-0.33055328433278,-0.8652787417329868,2
0.1591663230089659,-0.6866569590276244,2
-0.8411765320623689,-1.175321117159914,0
4.7287814280287135,2.263971274284601,1
-0.6483619326038428,-0.44960114760165837,2
-0.8598371366740916,-0.15921303138394802,2
0.3338663603469925,-0.497474912248336,2
-0.41159914228553096,-0.38217229796346325,2
0.03602678964261283,-0.8868864714846368,2
0.4134077336370513,0.08464992589085879,4
0.6484011596085544,0.15496538032651594,4
-0.5480843639572938,-0.495936157884829,2
-0.07368074028935717,-0.4355853974867943,2
4.728750104015801,2.264003497873506,1
0.4458738942677216,-0.2339730554951762,2
-0.6836094840239038,0.6023124142771955,2
1.9677222922757531,0.7630250329254903,4
2.202807889559201,0.5895275965836414,4
0.28102698881564186,-0.41265089183018483,2
-0.11472061128047842,-0.7765392347415496,2
0.0935940289430255,-0.49272637035558314,2
-0.9416758835603788,-0.21256520806376444,2
-1.941409286340838,1.3975030362844505,3
-0.30662768494468023,0.20599870089945757,2
4.7287814280287135,2.263971274284601,1
0.05485413647366076,0.031241496126643155,2
0.47052552035457285,-0.5430952937886864,2
0.2208701107266451,-0.552010973387108,2
-0.18991613414295613,-0.8534953603128089,2
1.0699833123852074,-0.20262406578203265,4
0.3173722208018562,-0.6488224458255577,2
-0.04213711637884712,-0.7887027275641317,2
0.08839704368040979,0.03331193373829008,2
-0.7100723930270688,0.03430707642875978,2
-0.14090368401676603,-0.9181394070630743,2
1.003197547229705,-0.3273047796725286,4
0.23083633126689648,-0.5277741980240725,2
1.6111980430766268,0.1352357863493561,4
-0.010284471722409953,-0.8277419153287019,2
0.12513965027044838,-0.6327126430262852,2
-2.67332543636259,3.4994284967433757,3
0.2274216670001978,-0.7724192181151306,2
-0.07378437139155905,-0.7468004502110078,2
-2.050745317093349,3.8814673783598597,3
1.0512129709944158,-0.11641327386337333,4
-0.09872949812315907,-0.663834409750479,2
-2.63979196084436,2.9826378299629,3
-0.7461643129099477,0.03727555063152882,2
-0.40153323894462406,-0.7120643361693557,2
-0.3391583673019749,-0.9216365361344145,2
0.19321263851129825,-0.5777796953405127,2
-0.21919401105549044,-0.6624086825864534,2
0.35591433671167855,0.03437207720919174,2
0.9287459410598885,-0.20492777212073507,4
-4.313521006539198,4.262497201996746,3
-1.3861394726107166,0.9888224415576813,2
-1.3902342532431105,0.8100657371865166,2
-0.8464439292215611,0.020522881763346427,2
4.7287814280287135,2.263971274284601,1
-0.26023143323039866,-0.7583335855359468,2
-0.34688445485649144,-0.5601411473502559,2
0.5549710736776168,-0.5529343658813062,4
-0.25553989640210667,-0.45520335657250816,2
0.14444164667552714,-0.8258943202270842,2
-0.14637589738282178,-0.6747019146116101,2
0.343755382362452,-0.4376079058430969,2
-0.0012268272959400622,-0.8404564024328368,2
0.5424769489622832,0.22096981511832628,4
-0.07573045821463634,-0.7438919304177031,2
0.05834814480817807,-0.5568936260852092,2
-0.22166898568454216,-0.8917823875693532,2
0.9039223113791087,-0.31484219823519227,4
-0.1303038520667308,-0.9737131892167773,2
0.20102213459251075,-0.5004722576624111,2
-0.2099453384861207,-0.8237652166602102,2
4.7287814280287135,2.263971274284601,1
0.5586137157541725,-0.557525584196817,4
0.5949842658369925,-0.48298503370624984,4
-0.43011519763008066,-0.8640434657352928,2
-1.8336171858570893,5.329118636149842,3
0.7860645002330441,-0.36783186651277083,4
0.9689132551695255,-0.28426253218424824,4
0.5388196659967153,-0.5326545290614402,4
-0.12020668506780305,-0.8335661195360092,2
-0.23696205686170477,-0.9116626437739078,2
-0.3046432108697324,-0.7162724912899993,2
-1.4291967839355335,1.193131852011824,3
-0.6725140373156591,-0.34604661762970074,2
0.5777216764761824,-0.5815131699950531,4
-0.4377014425634313,-0.572781208179892,2
-0.23514960496492807,-0.4447680438957677,2
0.5720662336883375,-0.5744071542420883,4
0.15599991462778764,-0.6525295018458032,2
0.820409126573531,-0.3413754022842163,4
-0.5772441687351564,-0.16065271653455568,2
1.045736123410285,-0.1342012250805529,4
0.28000657862213535,0.08525485267246019,2
-0.40566396834983953,-0.8247338611193233,2
-0.3254733839801961,-0.7722132819610755,2
0.053925115985929806,-0.824882573918917,2
-0.06650112743711833,-0.8081911902039319,2
-0.5598973097949499,-0.32980116361854744,2
0.5698086992004443,-0.41306892061144673,4
0.5794768138930999,-0.5837184852287318,4
0.5386908489710645,-0.5054613289016938,4
-0.3801807729963844,-0.8732440587520766,2
-0.2219556996073164,-0.49841949807668245,2
1.2310236327964361,-0.10566788471564192,4
-0.24683442430773203,-0.07705838396234496,2
2.241030882194291,0.5415007314946377,4
-0.12039685238154178,-0.91794445088533,2
0.3264333595981927,-0.6601648810403665,2
1.1298934994202943,-0.12373497681718948,4
0.07274408940065519,-0.8485284539244724,2
0.9269316912126807,-0.20268385645551099,4
-1.1677188064531847,0.5023266610663939,2
-1.2967379978569373,0.9593217571997046,2
0.21981607152688906,-0.7628628521025227,2
4.728750104015801,2.264003497873506,1
0.4621026990514392,0.019828363387987623,4
-0.500317716875764,-0.47979730139605886,2
0.4703033633322788,-0.42041661554745346,2
0.6527053569528539,0.051668704904463035,4
-0.5748672400923891,-0.5833126998023465,2
-0.24150189624048443,-0.9044244398363086,2
-0.4506691839906434,-0.8056825664497644,2
4.728750104015801,2.264003497873506,1
-0.3703939825306102,-0.6214773172424337,2
-0.6799615004015916,-0.5764514835678887,2
-0.13671862247506275,-0.5625608832666972,2
0.33465846874550975,-0.5908164665837214,2
4.7287814280287135,2.263971274284601,1
-0.2019169987368087,-0.44717610458475865,2
-0.43953848968361486,-0.1840267378901743,2
-0.3561611670424788,-0.3544593673656158,2
-0.14895597930766527,-0.008695331757027629,2
1.0026125014240659,-0.3265696745946358,4
0.4590531458505747,-0.5057054940415103,4
0.031150670728728014,-0.8270277370427052,2
1.254759151392321,0.04231955717726959,4
-0.6024935264945647,-0.44342060587071036,2
-0.9343726436028091,-0.1957453046405721,2
0.49829468980431935,-0.20863589880891678,4
-0.8860489814571871,-0.43493052016964173,0
-0.3437447423815152,-0.6069640776053924,2
0.2710838829394694,-0.5906330040016755,2
-0.5364274101271076,-0.5956198102213303,2
0.3019830588904581,-0.22333365862838958,4
0.11213529571818905,-0.7853087998410865,2
-0.5035501172308853,-1.061078758765309,0
-1.375868966995707,1.8572356897198645,3
-2.204116715104865,1.889656332874247,3
-2.039745293371207,1.8232467702571626,3
-0.4826540677317347,-0.23991444676997217,2
-0.7339227064033575,-0.6993864043633586,2
0.9723403624068526,-0.27285597000908973,4
-0.5629123059822232,-0.5718468937614576,2
-0.5246855360699983,-0.602087874063772,2
-0.7471223288695554,-0.12437142290976338,2
-2.095138333602307,1.5806807538586718,3
-0.3995983001908958,-0.873370014771803,2
-0.474432192331909,-0.717807478722369,2
0.13229018219190405,-0.7012988672301167,2
3.4848783669173473,1.4027423790187015,1
-0.3442401848711042,-0.33666625998203403,2
-0.5001080187569401,-0.6917259441669268,2
1.2007471033460912,0.27100658421828827,4
-0.03848376104678375,-0.8278031356122398,2
-0.13814806330820198,-0.06362492703927275,2
-0.4988315760591337,-0.06943982688626951,2
-1.0420638362872428,-0.0536243200906004,2
0.3118536829276969,-0.3478429176743249,2
-0.29871958694648504,0.1975902785259174,2
-0.12980561713837818,-0.4090933637937822,2
-0.03818994476576398,-0.8218266380159432,2
-1.2182040061932742,0.9774103460422529,2
2.542496505642106,0.7831773173516205,4
-0.9257805917566985,-1.1151879909371867,0
4.7287814280287135,2.263971274284601,1
-0.20856324170894822,-0.6914989356199581,2
-0.2040591644015561,-0.30266765108840704,2
-1.6589064095623602,1.5246488586622875,3
0.036836837913434506,-0.8031874790665794,2
1.1724009573551586,0.1466444382484469,4
0.18670509676581873,-0.6401080989721238,2
0.1364467460055195,-0.5781961219864364,2
0.33468832296782874,-0.6704914803222121,2
-0.8131117538471947,-0.8544807314141698,0
-0.9409471050721497,0.674139176010946,2
-0.6523964833027045,-0.38647828585683836,2
1.0041412995595242,-0.3284977312134447,4
0.35734327966279344,-0.6990029326557087,2
-0.5038067135390318,-0.7729580994472371,2
-0.47108018283553377,-0.727790530643546,2
0.11064303619300363,-0.3682263615080096,2
-0.4515076638436578,-0.23698317441736236,2
0.4757487448137957,-0.5938719842669756,2
-0.4222328424088388,-0.6226372490221631,2
4.7287814280287135,2.263971274284601,1
-0.20071873852449548,-0.9181204644391959,2
0.17616704726807345,-0.30533894013545404,2
-0.2891721914113097,-0.830731850692525,2
1.0018011163369676,-0.325557310901873,4
0.3408092809229514,-0.4810992242421635,2
-0.8931443971472605,-0.05631495626237618,2
0.4907192579537201,-0.24724426569481892,2
-0.0693774556976591,-0.6105275118409561,2
-0.3433897836968115,-0.7871867259162352,2
-0.2618901721320517,-0.7501395616647774,2
4.7287814280287135,2.263971274284601,1
0.9941955208636589,-0.31600094488926533,4
-0.3206330139094421,-0.975062362687697,2
-0.07067275382789573,-0.7827424771058573,2
-0.8010288524151435,0.750060618920515,2
-0.5002992304043469,-0.9068449048697698,2
-0.17222606233913937,-0.9008521113801128,2
